address,origin,subsystem,disposition,confidence,evidence_id
0x00403A10,authored_game,AnmManager,authored,high,packet154-background-recovery-2026-09-15
0x00403A40,authored_game,Background,authored,high,packet154-background-recovery-2026-09-15
0x00403AE0,authored_game,Background,authored,high,packet154-background-recovery-2026-09-15
0x00403C20,authored_game,Player,authored,high,player-set-update-state-exact-2026-09-20
0x00403C30,authored_game,Player,authored,high,player-state3-effect13-exact-2026-09-21
0x00403C90,authored_game,Player,authored,high,player-state3-effect14-exact-2026-09-21
0x00403CF0,authored_game,Player,authored,high,player-state3-effect15-exact-2026-09-21
0x00403D60,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00403D80,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00403D90,authored_game,Supervisor,authored,high,supervisor-configure-screen-viewport-vc71-exact-2026-09-17
0x00403DE0,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00403E00,authored_game,AnmLoaded,authored,high,anm-loaded-set-and-execute-script-idx-vc71-exact-2026-09-16
0x00403E30,authored_game,GameManager,authored,high,game-manager-valuecc-subtract-exact-2026-09-20
0x00403E50,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004041F0,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00404410,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00404560,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00404570,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x004045B0,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00404600,authored_game,CardAttack,authored,high,card-attack-owner-th09-target-replay-2026-09-16
0x00404710,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004048B0,authored_game,Rng,authored,high,packet321-rng-u16-range-exact-2026-09-20
0x004048E0,authored_game,Rng,authored,high,packet186-runtime-accessor-rng-leaves-2026-09-17
0x00404910,authored_game,Rng,authored,high,packet186-runtime-accessor-rng-leaves-2026-09-17
0x00404920,authored_game,ZunTimer,authored,high,zun-timer-has-ticked-every-exact-2026-09-20
0x00404950,authored_game,ZunTimer,authored,high,packet187-small-support-leaves-2026-09-17
0x00404970,authored_game,GameManager,authored,high,packet170-ending-playstats-2026-09-16
0x00404980,authored_game,Player,authored,high,packet188-small-accessor-leaves-2026-09-17
0x004049A0,authored_game,Player,authored,high,packet-149-core-boss-owner-triage
0x00405650,authored_game,BulletManager,authored,high,packet182-leaf-exact-target-replay-2026-09-16
0x00405660,authored_game,EnemyManager,authored,high,enemy-ecl-load-exact-2026-09-21
0x00405700,authored_game,Math,authored,high,vector-angle-vc71-exact-2026-09-17
0x00405710,library,MathRuntime,exclude,high,vc71-math-runtime-comdat-review-2026-09-20
0x00405730,authored_game,Math,authored,high,float3-add-assignment-exact-2026-09-20
0x00405760,authored_game,EclManager,authored,high,packet-173-ecl-operands-vc71-2026-09-16
0x00405F20,authored_game,EclManager,authored,high,packet-173-ecl-operands-vc71-2026-09-16
0x00406200,authored_game,Rng,authored,high,packet186-runtime-accessor-rng-leaves-2026-09-17
0x00406210,authored_game,EclManager,authored,high,packet-173-ecl-operands-vc71-2026-09-16
0x004065E0,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406600,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406620,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406640,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406650,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406660,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406670,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00406680,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00406720,authored_game,ZunTimer,authored,high,zun-timer-screen-effect-dependencies-2026-09-15
0x00406740,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00406790,authored_game,AnmManager,authored,high,packet128-anm-runtime-vc71-exact-2026-09-15
0x004067B0,authored_game,Background,authored,high,background-begin-spell-exact-2026-09-20
0x004067D0,authored_game,AsciiManager,authored,high,ascii-boss-marker-interrupt-exact-2026-09-20
0x004067F0,authored_game,AsciiManager,authored,high,ascii-boss-marker-position-exact-2026-09-20
0x00406820,authored_game,Player,authored,high,player-position-callback-exact-2026-09-20
0x00406830,authored_game,EnemyManager,authored,high,enemy-ecl-manager-release-raw-file-exact-2026-09-20
0x00406850,authored_game,EclManager,authored,high,ecl-initialize-subroutine-exact-2026-09-20
0x004068A0,authored_game,Enemy,authored,high,packet-173-ecl-operands-vc71-2026-09-16
0x004070A0,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407200,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407320,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407450,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x004074A0,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407560,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407600,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407700,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407A80,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407B20,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407C30,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00407E30,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00408040,authored_game,EclManager,authored,high,packet-174-ecl-helper-player-2026-09-16
0x00408180,authored_game,Enemy,authored,high,packet172-ecl-post-owner-2026-09-16
0x00408560,authored_game,Enemy,authored,high,packet172-ecl-post-owner-2026-09-16
0x004086C0,authored_game,EclManager,authored,high,packet-148-enemy-ecl-hard-frontier
0x0040C390,authored_game,BulletManager,authored,high,bullet-transform-runtime-reset-exact-2026-09-20
0x0040C3C0,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C3F0,authored_game,EclManager,authored,high,enemy-ecl-opcode1-exact-2026-09-20
0x0040C440,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C470,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C4A0,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C4D0,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C500,authored_game,EnemyManager,authored,high,enemy-fixed-exattack-wrappers-exact-2026-09-20
0x0040C530,authored_game,EclManager,authored,high,enemy-ecl-opcode2-exact-2026-09-20
0x0040C770,authored_game,EnemyManager,authored,high,enemy-more-exattack-wrappers-exact-2026-09-20
0x0040C7C0,authored_game,EnemyManager,authored,high,enemy-more-exattack-wrappers-exact-2026-09-20
0x0040C810,authored_game,EnemyManager,authored,high,enemy-more-exattack-wrappers-exact-2026-09-20
0x0040C860,authored_game,EnemyManager,authored,high,enemy-more-exattack-wrappers-exact-2026-09-20
0x0040C950,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040C960,authored_game,EffectManager,authored,high,effect-follow-player-update-exact-2026-09-20
0x0040C990,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040CA60,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040CC00,authored_game,EffectManager,authored,high,effect-spawn-api-2026-09-15
0x0040CCC0,authored_game,EffectManager,authored,high,effect-spawn-api-2026-09-15
0x0040CD70,authored_game,EffectManager,authored,high,effect-spawn-api-2026-09-15
0x0040CDD0,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040CFB0,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D070,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D110,authored_game,EffectManager,authored,high,effect-bullet-layer-draw-exact-2026-09-20
0x0040D1C0,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D200,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D280,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D2C0,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D2E0,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D320,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D470,authored_game,EffectManager,authored,high,effect-system-module-2026-09-15
0x0040D4D0,authored_game,EffectManager,authored,high,effect-polar-scale-negative-2026-09-20
0x0040D4F0,authored_game,Player,authored,high,player-shared-transition-block-exact-2026-09-20
0x0040D500,authored_game,BulletManager,authored,high,bullet-spawn-descriptor-constructor-exact-2026-09-20
0x0040E0D0,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E130,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E170,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E2B0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0040E2D0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0040E2F0,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E370,authored_game,AnmManager,authored,high,packet132-anm-primitive-draw-2026-09-15
0x0040E380,authored_game,AnmManager,authored,high,packet132-anm-primitive-draw-2026-09-15
0x0040E390,authored_game,AnmManager,authored,high,anm-screen-effect-cache-helpers-2026-09-15
0x0040E3A0,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E3D0,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E3E0,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E3F0,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E400,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E450,authored_game,ScoreData,authored,high,packet170-ending-playstats-2026-09-16
0x0040E470,authored_game,GameManager,authored,high,packet170-ending-playstats-2026-09-16
0x0040E480,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E4F0,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E580,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040E8A0,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040EF60,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040EFE0,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040F080,authored_game,Ending,authored,high,packet164-ending-migration-2026-09-16
0x0040F160,authored_game,EnemyManager,authored,high,enemy-small-leaves-exact-2026-09-20
0x0040F170,authored_game,EnemyManager,authored,high,enemy-small-leaves-exact-2026-09-20
0x0040F180,authored_game,EnemyManager,authored,high,enemy-small-leaves-exact-2026-09-20
0x0040F1C0,authored_game,ANM,authored,high,anm-projection-abs-exact-2026-09-20
0x0040F1D0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0040F340,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0040F4C0,authored_game,EnemyManager,authored,high,enemy-attached-effect-update-exact-2026-09-21
0x0040F560,authored_game,EclManager,authored,high,enemy-release-attached-effects-exact-2026-09-20
0x0040F5A0,authored_game,Math,authored,high,packet221-float3-divide-exact-2026-09-20
0x0040F5E0,authored_game,EnemyManager,authored,high,enemy-draw-wrapped-angle-exact-2026-09-20
0x0040F640,authored_game,EnemyManager,authored,high,enemy-manager-kill-non-boss-source-2026-09-20
0x0040F7D0,authored_game,EnemyManager,authored,high,enemy-side-category-query-exact-2026-09-20
0x0040F810,authored_game,ZunTimer,authored,high,zun-timer-has-ticked-exact-2026-09-20
0x0040F830,authored_game,ZunTimer,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x0040F840,authored_game,Player,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x0040F860,authored_game,GameManager,authored,high,game-manager-side-add-score-vc71-exact-2026-09-17
0x0040F890,authored_game,AsciiManager,authored,high,ascii-boss-marker-state-exact-2026-09-20
0x0040F8B0,authored_game,Player,authored,high,player-owner-reward-state-advance-exact-2026-09-20
0x0040F8C0,authored_game,Player,authored,high,player-owner-state-prepare-reset-vc71-exact-2026-09-17
0x0040F8E0,authored_game,Player,authored,high,player-collision-append-box-exact-2026-09-20
0x0040F9B0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0040FA70,authored_game,EnemyManager,authored,high,packet-171-enemy-manager-lifecycle
0x0040FCA0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x0040FCC0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004100E0,authored_game,EnemyManager,authored,high,enemy-child-ecl-block-release-exact-2026-09-20
0x00410110,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004101D0,authored_game,EnemyManager,authored,high,enemy-position-clamp-exact-2026-09-21
0x00410250,authored_game,EnemyManager,authored,high,enemy-collision-box-wrapper-source-2026-09-20
0x004102B0,authored_game,EnemyManager,authored,high,packet-148-enemy-ecl-hard-frontier
0x00410730,authored_game,EnemyManager,authored,high,packet-149-enemy-manager-on-update
0x00411670,authored_game,EnemyManager,authored,high,packet-172-enemy-manager-draw
0x00411D50,authored_game,EnemyManager,authored,high,packet-172-enemy-manager-draw
0x00411D80,authored_game,EnemyManager,authored,high,packet-172-enemy-manager-draw
0x00411DB0,authored_game,EnemyManager,authored,high,packet-171-enemy-manager-lifecycle
0x00411F30,authored_game,EnemyManager,authored,high,enemy-release-private-tu-exact-2026-09-20
0x00411F80,authored_game,EnemyManager,authored,high,enemy-release-private-tu-exact-2026-09-20
0x00411FD0,authored_game,EnemyManager,authored,high,enemy-manager-gameplay-reset-exact-2026-09-20
0x00412090,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004120A0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004120C0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004120D0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x00412100,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004121D0,authored_game,EnemyManager,authored,high,packet-171-enemy-manager-lifecycle
0x00412240,authored_game,EnemyManager,authored,high,packet-171-enemy-manager-lifecycle
0x00412390,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004123C0,authored_game,BulletManager,authored,high,etama-init-target-replay-2026-09-16
0x00412470,authored_game,BulletManager,authored,high,etama-init-target-replay-2026-09-16
0x004124D0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004124E0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00412590,authored_game,BulletManager,authored,high,packet182-leaf-exact-target-replay-2026-09-16
0x004125A0,authored_game,BulletManager,authored,high,packet182-leaf-exact-target-replay-2026-09-16
0x004125B0,authored_game,Math,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x004125E0,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412600,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412610,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412650,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412680,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x004126B0,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x004126D0,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412700,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412730,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412760,authored_game,BulletManager,authored,high,packet179-bullet-transform-leaves-2026-09-16
0x00412780,library,MathRuntime,exclude,high,math-runtime-fsincos-th08-family-2026-09-16
0x004127B0,authored_game,AnmManager,authored,high,anm-math-leaf-target-replay-2026-09-16
0x00412800,authored_game,AnmManager,authored,high,anm-math-leaf-target-replay-2026-09-16
0x00412830,authored_game,Player,authored,high,player-collision-append-target-replay-2026-09-16
0x00412930,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00412960,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004130F0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004131C0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413290,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00413460,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004134D0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413590,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413630,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413700,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004137D0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004138C0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004139F0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413A70,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00413AF0,authored_game,BulletManager,authored,high,game-code-origin-sweep-2026-09-19
0x00413BE0,authored_game,BulletManager,authored,high,game-code-origin-sweep-2026-09-19
0x00413E40,authored_game,BulletManager,authored,high,etama-added-callback-exact-2026-09-20
0x00414180,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004141C0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004146F0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x00414FA0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x00414FE0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x00415020,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x00415050,authored_game,BulletManager,authored,high,etama-constructor-target-replay-2026-09-16
0x004150D0,authored_game,BulletManager,authored,high,packet155-etama-recovery-2026-09-15
0x004151F0,authored_game,ExAttackController,authored,high,exattack-controller-2026-09-15
0x00415340,authored_game,ExAttackController,authored,high,exattack-update-exact-2026-09-20
0x00415460,authored_game,ExAttackController,authored,high,exattack-draw-callbacks-exact-2026-09-20
0x00415580,authored_game,ExAttackController,authored,high,exattack-draw-callbacks-exact-2026-09-20
0x00415650,authored_game,ExAttackController,authored,high,exattack-controller-2026-09-15
0x004156A0,authored_game,ExAttackController,authored,high,exattack-controller-2026-09-15
0x004156F0,authored_game,ExAttackController,authored,high,packet191-small-exact-leaves-2026-09-17
0x00415750,authored_game,ExAttackController,authored,high,packet191-small-exact-leaves-2026-09-17
0x004157A0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004157B0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004157D0,authored_game,ExAttackController,authored,high,exattack-controller-2026-09-15
0x004158E0,authored_game,ScoreData,authored,high,play-stats-increment-stat5-exact-2026-09-20
0x00415910,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00415C30,authored_game,Front,authored,high,packet190-small-leaves-2026-09-17
0x00415C50,authored_game,Front,authored,high,packet190-small-leaves-2026-09-17
0x00415C60,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00415C90,authored_game,Front,authored,high,front-message-runtime-reset-exact-2026-09-20
0x00415CB0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00415CD0,authored_game,Input,authored,high,replay-input-pressed-negative-2026-09-20
0x00415CF0,authored_game,Background,authored,high,packet154-background-recovery-2026-09-15
0x00415D00,authored_game,AnmManager,authored,high,packet132-anm-primitive-draw-2026-09-15
0x00415D10,authored_game,AnmManager,authored,high,packet132-anm-primitive-draw-2026-09-15
0x00415D20,authored_game,GameManager,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00415D30,authored_game,GameManager,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00415D40,authored_game,Front,authored,high,runtime-support-leaf-target-replay-2026-09-16
0x00415D50,authored_game,FrontSide,authored,high,frontside-aux-transition-exact-2026-09-20
0x00415D70,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00415E50,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00416080,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00416160,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004162D0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00416590,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00417130,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00417520,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00417630,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00417C10,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x004181E0,authored_game,Front,authored,high,front-message-runtime-init-natural-negative-2026-09-21
0x00418270,authored_game,Front,authored,high,front-release-core-same-tu-exact-2026-09-20
0x004182A0,authored_game,Front,authored,high,front-release-game-subsystem-vc71-exact-2026-09-17
0x004182E0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00418480,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00418750,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x004187B0,unknown,,review,unknown,game-special-member-origin-review-2026-09-19
0x00418840,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x00418920,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x00418930,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x00418950,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x00418A90,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x004193E0,authored_game,Game,authored,high,game-code-origin-sweep-2026-09-19
0x0041A000,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x0041A1D0,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x0041A210,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x0041A230,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x0041A270,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
0x0041A2D0,authored_game,FrontSide,authored,high,front-side-hud-th09-target-replay-2026-09-16
